year,Ft,Country,Mk,Cn,count
2023,diesel,AT,MERCEDES-BENZ,GLA 200 D,53
2023,diesel,AT,MERCEDES-BENZ,GLA 200 D 4MATIC,276
2023,diesel,AT,MERCEDES-BENZ,GLA 220 D,3
2023,diesel,AT,MERCEDES-BENZ,GLA 220 D 4MATIC,41
2023,diesel,AT,MERCEDES-BENZ,GLB 180 D,30
2023,diesel,AT,MERCEDES-BENZ,GLB 200 D,47
2023,diesel,AT,MERCEDES-BENZ,GLB 200 D 4MATIC,245
2023,diesel,AT,MERCEDES-BENZ,GLB 220 D,9
2023,diesel,AT,MERCEDES-BENZ,GLB 220 D 4MATIC,53
2023,diesel,AT,MERCEDES-BENZ,GLC 200 D 4MATIC,35
2023,diesel,AT,MERCEDES-BENZ,GLC 220 D 4MATIC,908
2023,diesel,AT,MERCEDES-BENZ,GLC 300 D 4MATIC,57
2023,diesel,AT,MERCEDES-BENZ,GLC 400 D 4MATIC,7
2023,diesel,AT,MERCEDES-BENZ,GLE 300 D 4MATIC,101
2023,diesel,AT,MERCEDES-BENZ,GLE 300 D 4MATIC COUPE,19
2023,diesel,AT,MERCEDES-BENZ,GLE 400 D 4MATIC,197
2023,diesel,AT,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,81
2023,diesel,AT,MERCEDES-BENZ,GLE 450 D 4MATIC,26
2023,diesel,AT,MERCEDES-BENZ,GLE 450 D 4MATIC COUPE,50
2023,diesel,AT,MERCEDES-BENZ,GLS 350 D 4MATIC,5
2023,diesel,AT,MERCEDES-BENZ,GLS 400 D 4MATIC,27
2023,diesel,AT,MERCEDES-BENZ,GLS 450 D 4MATIC,6
2023,diesel,AT,MERCEDES-BENZ,MARCO POLO,60
2023,diesel,AT,MERCEDES-BENZ,S 350 D,1
2023,diesel,AT,MERCEDES-BENZ,S 350 D 4MATIC,32
2023,diesel,AT,MERCEDES-BENZ,S 400 D 4MATIC,33
2023,diesel,AT,MERCEDES-BENZ,S 450 D 4MATIC,5
2023,diesel,AT,MERCEDES-BENZ,SPRINTER,86
2023,diesel,AT,MERCEDES-BENZ,V-KLASSE,614
2023,diesel,AT,MERCEDES-BENZ,VITO TOURER,708
2023,diesel,AT,MINI,MINI COOPER D ALL4 COUNTRYMAN,34
2023,diesel,AT,MINI,MINI COOPER D CLUBMAN F54 B47,17
2023,diesel,AT,MINI,MINI COOPER D COUNTRYMAN F60 B,48
2023,diesel,AT,MINI,MINI COOPER SD ALL4 COUNTRYMAN,22
2023,diesel,AT,MINI,MINI COOPER SD COUNTRYMAN F60,1
2023,diesel,AT,NISSAN,PRIMASTAR,45
2023,diesel,AT,OPEL,ASTRA,70
2023,diesel,AT,OPEL,ASTRA SPORTS TOURER,135
2023,diesel,AT,OPEL,COMBO LIFE,23
2023,diesel,AT,OPEL,CORSA,8
2023,diesel,AT,OPEL,CROSSLAND,93
2023,diesel,AT,OPEL,GRANDLAND,269
2023,diesel,AT,OPEL,INSIGNIA GRAND SPORT,2
2023,diesel,AT,OPEL,INSIGNIA SPORTS TOUR,7
2023,diesel,AT,OPEL,INSIGNIA SPORTS TOURER,4
2023,diesel,AT,OPEL,MOKKA,158
2023,diesel,AT,OPEL,VIVARO,4
2023,diesel,AT,OPEL,VIVARO / ZAFIRA LIFE,2
2023,diesel,AT,OPEL,ZAFIRA LIFE,2
2023,diesel,AT,PEUGEOT,2008,206
2023,diesel,AT,PEUGEOT,208,46
2023,diesel,AT,PEUGEOT,3008,512
2023,diesel,AT,PEUGEOT,308,474
2023,diesel,AT,PEUGEOT,5008,451
2023,diesel,AT,PEUGEOT,508,44
2023,diesel,AT,PEUGEOT,RIFTER,57
2023,diesel,AT,RENAULT,CLIO,80
2023,diesel,AT,RENAULT,ESPACE,40
2023,diesel,AT,RENAULT,KADJAR,1
2023,diesel,AT,RENAULT,KANGOO,145
2023,diesel,AT,RENAULT,KOLEOS,20
2023,diesel,AT,RENAULT,MASTER,3
2023,diesel,AT,RENAULT,MEGANE,277
2023,diesel,AT,RENAULT,TRAFIC,311
2023,diesel,AT,SEAT,SEAT ATECA,991
2023,diesel,AT,SEAT,SEAT LEON,112
2023,diesel,AT,SEAT,SEAT LEON SP,534
2023,diesel,AT,SEAT,TARRACO,395
2023,diesel,AT,SKODA,KAROQ,1753
2023,diesel,AT,SKODA,KODIAQ,1690
2023,diesel,AT,SKODA,OCTAVIA,5473
2023,diesel,AT,SKODA,OCTAVIA RS,331
2023,diesel,AT,SKODA,OCTAVIA SCOUT,156
2023,diesel,AT,SKODA,SUPERB,1481
2023,diesel,AT,SSANGYONG,KORANDO,1
2023,diesel,AT,SSANGYONG,SSANGYONG KORANDO,2
2023,diesel,AT,SSANGYONG,SSANGYONG REXTON,13
2023,diesel,AT,TOYOTA,PROACE,264
2023,diesel,AT,TOYOTA,PROACE CITY VERSO,143
2023,diesel,AT,TOYOTA,TOYOTA LAND CRUISER (150 SERIES),238
2023,diesel,AT,VOLKSWAGEN VW,ARTEON,91
2023,diesel,AT,VOLKSWAGEN VW,CADDY,2457
2023,diesel,AT,VOLKSWAGEN VW,CALIFORNIA BEACH,485
2023,diesel,AT,VOLKSWAGEN VW,CRAFTER,1
2023,diesel,AT,VOLKSWAGEN VW,GOLF,3254
2023,diesel,AT,VOLKSWAGEN VW,KOMBI,1149
2023,diesel,AT,VOLKSWAGEN VW,MULTIVAN,493
2023,diesel,AT,VOLKSWAGEN VW,PASSAT,1829
2023,diesel,AT,VOLKSWAGEN VW,T-ROC,679
2023,diesel,AT,VOLKSWAGEN VW,TIGUAN,2276
2023,diesel,AT,VOLKSWAGEN VW,TOUAREG,64
2023,diesel,AT,VOLKSWAGEN VW,TOURAN,1479
2023,diesel,AT,VOLKSWAGEN VW,TRANSPORTER,3
2023,diesel,AT,VOLVO,S90,5
2023,diesel,AT,VOLVO,V60,36
2023,diesel,AT,VOLVO,V60 CROSS COUNTRY,62
2023,diesel,AT,VOLVO,V90,13
2023,diesel,AT,VOLVO,V90 CROSS COUNTRY,59
2023,diesel,AT,VOLVO,XC60,259
2023,diesel,AT,VOLVO,XC90,85
2023,diesel,BE,ALFA ROMEO,GIULIA,74
2023,diesel,BE,ALFA ROMEO,STELVIO,161
2023,diesel,BE,ALFA ROMEO,TONALE,115
2023,diesel,BE,ALPINA,BMW ALPINA D3S LIMOUSINE,1
2023,diesel,BE,ALPINA,BMW ALPINA D5 S TOURING ALLRAD,1
2023,diesel,BE,ALPINA,BMW ALPINA DS 5 S TOURING ALLRAD,1
2023,diesel,BE,ALPINA,BMW ALPINA XD3,3
2023,diesel,BE,AUDI,A3 LIMOUSINE,196
2023,diesel,BE,AUDI,A3 SPORTBACK,656
2023,diesel,BE,AUDI,A4 ALLROAD QUATTRO,14
2023,diesel,BE,AUDI,A4 AVANT,449
2023,diesel,BE,AUDI,A4 LIMOUSINE,57
2023,diesel,BE,AUDI,A5 CABRIOLET,10
2023,diesel,BE,AUDI,A5 COUPE,7
2023,diesel,BE,AUDI,A5 SPORTBACK,242
2023,diesel,BE,AUDI,A6 ALLROAD QUATTRO,13
2023,diesel,BE,AUDI,A6 AVANT,292
2023,diesel,BE,AUDI,A6 LIMOUSINE,71
2023,diesel,BE,AUDI,A7 SPORTBACK,18
2023,diesel,BE,AUDI,A8,8
2023,diesel,BE,AUDI,AUDI,1
2023,diesel,BE,AUDI,Q2,384
2023,diesel,BE,AUDI,Q3,214
2023,diesel,BE,AUDI,Q3 SPORTBACK,516
2023,diesel,BE,AUDI,Q5,257
2023,diesel,BE,AUDI,Q5 SPORTBACK,231
2023,diesel,BE,AUDI,Q7,40
2023,diesel,BE,AUDI,Q8,38
2023,diesel,BE,AUDI,S4 AVANT,1
2023,diesel,BE,AUDI,S5 COUPE,4
2023,diesel,BE,AUDI,S6 AVANT,2
2023,diesel,BE,AUDI,SQ5,5
2023,diesel,BE,AUDI,SQ5 SPORTBACK,5
2023,diesel,BE,BMW,116D,1965
2023,diesel,BE,BMW,118D,135
2023,diesel,BE,BMW,120D,10
2023,diesel,BE,BMW,120D XDRIVE,6
2023,diesel,BE,BMW,216D,194
2023,diesel,BE,BMW,216D ACTIVE TOURER,1
2023,diesel,BE,BMW,216D GRAN TOURER,18
2023,diesel,BE,BMW,218D,54
2023,diesel,BE,BMW,218D ACTIVE TOURER,295
2023,diesel,BE,BMW,218D GRAN TOURER,3
2023,diesel,BE,BMW,220D,26
2023,diesel,BE,BMW,220D XDRIVE,1
2023,diesel,BE,BMW,223D XDRIVE ACTIVE TOURER,2
2023,diesel,BE,BMW,316D,362
2023,diesel,BE,BMW,318D,331
2023,diesel,BE,BMW,320D,60
2023,diesel,BE,BMW,320D XDRIVE,12
2023,diesel,BE,BMW,330D,7
2023,diesel,BE,BMW,330D XDRIVE,4
2023,diesel,BE,BMW,420D,168
2023,diesel,BE,BMW,420D XDRIVE,24
2023,diesel,BE,BMW,430D,2
2023,diesel,BE,BMW,430D XDRIVE,10
2023,diesel,BE,BMW,518D,129
2023,diesel,BE,BMW,520D,153
2023,diesel,BE,BMW,520D XDRIVE,12
2023,diesel,BE,BMW,530D,10
2023,diesel,BE,BMW,530D XDRIVE,3
2023,diesel,BE,BMW,540D XDRIVE,3
2023,diesel,BE,BMW,620D,14
2023,diesel,BE,BMW,620D XDRIVE,12
2023,diesel,BE,BMW,630D,4
2023,diesel,BE,BMW,630D XDRIVE,1
2023,diesel,BE,BMW,740D XDRIVE,35
2023,diesel,BE,BMW,840D XDRIVE,31
2023,diesel,BE,BMW,M340D XDRIVE,7
2023,diesel,BE,BMW,M440D XDRIVE,5
2023,diesel,BE,BMW,X1 SDRIVE16D,2
2023,diesel,BE,BMW,X1 SDRIVE18D,702
2023,diesel,BE,BMW,X1 XDRIVE18D,1
2023,diesel,BE,BMW,X1 XDRIVE20D,26
2023,diesel,BE,BMW,X1 XDRIVE23D,12
2023,diesel,BE,BMW,X2 SDRIVE16D,147
2023,diesel,BE,BMW,X2 SDRIVE18D,41
2023,diesel,BE,BMW,X2 SDRIVE20D,1
2023,diesel,BE,BMW,X2 XDRIVE18D,6
2023,diesel,BE,BMW,X2 XDRIVE20D,4
2023,diesel,BE,BMW,X3 M40D,4
2023,diesel,BE,BMW,X3 SDRIVE18D,395
2023,diesel,BE,BMW,X3 XDRIVE20D,147
2023,diesel,BE,BMW,X3 XDRIVE30D,14
2023,diesel,BE,BMW,X4 M40D,7
2023,diesel,BE,BMW,X4 XDRIVE20D,140
2023,diesel,BE,BMW,X4 XDRIVE30D,8
2023,diesel,BE,BMW,X5 XDRIVE25D,35
2023,diesel,BE,BMW,X5 XDRIVE30D,97
2023,diesel,BE,BMW,X5 XDRIVE40D,9
2023,diesel,BE,BMW,X6 XDRIVE30D,57
2023,diesel,BE,BMW,X6 XDRIVE30D M SPORT,31
2023,diesel,BE,BMW,X6 XDRIVE40D,14
2023,diesel,BE,BMW,X6 XDRIVE40D M SPORT,2
2023,diesel,BE,BMW,X7 XDRIVE40D,99
2023,diesel,BE,CITROEN,BERLINGO,102
2023,diesel,BE,CITROEN,C3,310
2023,diesel,BE,CITROEN,C3 AIRCROSS,355
2023,diesel,BE,CITROEN,C4,238
2023,diesel,BE,CITROEN,C4 SPACETOURER,1
2023,diesel,BE,CITROEN,C4 X,2
2023,diesel,BE,CITROEN,C5 AIRCROSS,565
2023,diesel,BE,CITROEN,CAMPSTER 002,1
2023,diesel,BE,CITROEN,SPACETOURER,1
2023,diesel,BE,CITROEN,SPACETOURER VAN,1
2023,diesel,BE,CUPRA,CUPRA LEON,2
2023,diesel,BE,CUPRA,CUPRA LEON SP,3
2023,diesel,BE,CUPRA,FORMENTOR,79
2023,diesel,BE,DACIA,DUSTER,1112
2023,diesel,BE,DS,DS 3 CROSSBACK,6
2023,diesel,BE,DS,DS 7 CROSSBACK,42
2023,diesel,BE,DS,DS4,96
2023,diesel,BE,DS,DS7,257
2023,diesel,BE,FIAT,500X,97
2023,diesel,BE,FIAT,FIAT TIPO,77
2023,diesel,BE,FORD,BRONCO BADLANDS,1
2023,diesel,BE,FORD,FOCUS,348
2023,diesel,BE,FORD,KUGA,110
2023,diesel,BE,FORD,MONDEO,2
2023,diesel,BE,FORD,PUMA,5
2023,diesel,BE,FORD,TOURNEO CONNECT,79
2023,diesel,BE,FORD,TOURNEO CUSTOM,193
2023,diesel,BE,FORD,TRANSIT,17
2023,diesel,BE,FORD,TRANSIT CUSTOM,192
2023,diesel,BE,HYUNDAI,STARIA,14
2023,diesel,BE,HYUNDAI,STARIA PREMIUM,5
2023,diesel,BE,HYUNDAI,TUCSON IX35,427
2023,diesel,BE,INEOS,INEOS GRENADIER,11
2023,diesel,BE,JAGUAR,JAGUAR E-PACE,23
2023,diesel,BE,JAGUAR,JAGUAR F-PACE,61
2023,diesel,BE,JAGUAR,JAGUAR XE,10
2023,diesel,BE,JAGUAR,JAGUAR XF,16
2023,diesel,BE,JEEP,COMPASS,14
2023,diesel,BE,KIA,CEED,289
2023,diesel,BE,KIA,SORENTO,83
2023,diesel,BE,KIA,SPORTAGE,430
2023,diesel,BE,KIA,XCEED,83
2023,diesel,BE,LAND ROVER,DEFENDER,301
2023,diesel,BE,LAND ROVER,DISCOVERY,42
2023,diesel,BE,LAND ROVER,DISCOVERY SPORT,133
2023,diesel,BE,LAND ROVER,RANGE ROVER,121
2023,diesel,BE,LAND ROVER,RANGE ROVER EVOQUE,134
2023,diesel,BE,LAND ROVER,RANGE ROVER SPORT,76
2023,diesel,BE,LAND ROVER,RANGE ROVER VELAR,83
2023,diesel,BE,LOTUS,EMIRA,1
2023,diesel,BE,MAN,TGE,4
2023,diesel,BE,MAZDA,MAZDA CX-5,57
2023,diesel,BE,MAZDA,MAZDA CX-60,21
2023,diesel,BE,MERCEDES-BENZ,A 180 D,833
2023,diesel,BE,MERCEDES-BENZ,A 200 D,72
2023,diesel,BE,MERCEDES-BENZ,A 220 D,5
2023,diesel,BE,MERCEDES-BENZ,ACTROS,1
2023,diesel,BE,MERCEDES-BENZ,B 180 D,130
2023,diesel,BE,MERCEDES-BENZ,B 200 D,5
2023,diesel,BE,MERCEDES-BENZ,B 220 D,2
2023,diesel,BE,MERCEDES-BENZ,BRAVIA SWAN 699,3
2023,diesel,BE,MERCEDES-BENZ,C 200 D,1022
2023,diesel,BE,MERCEDES-BENZ,C 220 D,79
2023,diesel,BE,MERCEDES-BENZ,C 220 D 4MATIC,14
2023,diesel,BE,MERCEDES-BENZ,C 220D 4MATIC ALL-TERRAIN,9
2023,diesel,BE,MERCEDES-BENZ,C 300 D,7
2023,diesel,BE,MERCEDES-BENZ,C 300 D 4MATIC,3
2023,diesel,BE,MERCEDES-BENZ,CITAN,85
2023,diesel,BE,MERCEDES-BENZ,CITAN TOURER/T-CLASS,45
2023,diesel,BE,MERCEDES-BENZ,CLA 180 D,513
2023,diesel,BE,MERCEDES-BENZ,CLA 200 D,123
2023,diesel,BE,MERCEDES-BENZ,CLA 220 D,8
2023,diesel,BE,MERCEDES-BENZ,CLE 220D,4
2023,diesel,BE,MERCEDES-BENZ,CLS 220 D,20
2023,diesel,BE,MERCEDES-BENZ,CLS 300 D 4MATIC,7
2023,diesel,BE,MERCEDES-BENZ,CLS 400 D 4MATIC,2
2023,diesel,BE,MERCEDES-BENZ,E 200 D,116
2023,diesel,BE,MERCEDES-BENZ,E 220 D,99
2023,diesel,BE,MERCEDES-BENZ,E 220 D 4MATIC,6
2023,diesel,BE,MERCEDES-BENZ,E 220 D 4MATIC ALLTERRAIN,3
2023,diesel,BE,MERCEDES-BENZ,E 400 D 4MATIC,2
2023,diesel,BE,MERCEDES-BENZ,E 400 D 4MATIC ALLTERRAIN,1
2023,diesel,BE,MERCEDES-BENZ,G 350 D,3
2023,diesel,BE,MERCEDES-BENZ,G 400 D,34
2023,diesel,BE,MERCEDES-BENZ,GLA 180 D,267
2023,diesel,BE,MERCEDES-BENZ,GLA 200 D,121
2023,diesel,BE,MERCEDES-BENZ,GLA 200 D 4MATIC,15
2023,diesel,BE,MERCEDES-BENZ,GLA 220 D,1
2023,diesel,BE,MERCEDES-BENZ,GLA 220 D 4MATIC,9
2023,diesel,BE,MERCEDES-BENZ,GLB 180 D,416
2023,diesel,BE,MERCEDES-BENZ,GLB 200 D,284
2023,diesel,BE,MERCEDES-BENZ,GLB 200 D 4MATIC,34
2023,diesel,BE,MERCEDES-BENZ,GLB 220 D,7
2023,diesel,BE,MERCEDES-BENZ,GLB 220 D 4MATIC,20
2023,diesel,BE,MERCEDES-BENZ,GLC 200 D,10
2023,diesel,BE,MERCEDES-BENZ,GLC 200 D 4MATIC,53
2023,diesel,BE,MERCEDES-BENZ,GLC 220 D 4MATIC,325
2023,diesel,BE,MERCEDES-BENZ,GLC 300 D 4MATIC,10
2023,diesel,BE,MERCEDES-BENZ,GLC 400 D 4MATIC,1
2023,diesel,BE,MERCEDES-BENZ,GLE 300 D 4MATIC,87
2023,diesel,BE,MERCEDES-BENZ,GLE 300 D 4MATIC COUPE,14
2023,diesel,BE,MERCEDES-BENZ,GLE 400 D 4MATIC,26
2023,diesel,BE,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,14
2023,diesel,BE,MERCEDES-BENZ,GLE 450 D 4MATIC,4
2023,diesel,BE,MERCEDES-BENZ,GLE 450 D 4MATIC COUPE,2
2023,diesel,BE,MERCEDES-BENZ,GLS 350 D 4MATIC,11
2023,diesel,BE,MERCEDES-BENZ,GLS 400 D 4MATIC,17
2023,diesel,BE,MERCEDES-BENZ,GLS 450 D 4MATIC,8
2023,diesel,BE,MERCEDES-BENZ,MARCO POLO,77
2023,diesel,BE,MERCEDES-BENZ,MERCEDES-BENZ GLC 220 D 4MATIC,1
2023,diesel,BE,MERCEDES-BENZ,S 350 D,11
2023,diesel,BE,MERCEDES-BENZ,S 350 D 4MATIC,14
2023,diesel,BE,MERCEDES-BENZ,S 400 D 4MATIC,10
2023,diesel,BE,MERCEDES-BENZ,S 450 D 4MATIC,2
2023,diesel,BE,MERCEDES-BENZ,SPRINTER,29
2023,diesel,BE,MERCEDES-BENZ,V-KLASSE,422
2023,diesel,BE,MERCEDES-BENZ,VITO TOURER,453
2023,diesel,BE,MINI,CLUBMAN COOPER D,2
2023,diesel,BE,MINI,CLUBMAN ONE D,5
2023,diesel,BE,MINI,COUNTRYMAN COOPER D,53
2023,diesel,BE,MINI,COUNTRYMAN COOPER SD,9
2023,diesel,BE,NISSAN,PRIMASTAR,132
2023,diesel,BE,OPEL,ASTRA,149
2023,diesel,BE,OPEL,ASTRA SPORTS TOURER,411
2023,diesel,BE,OPEL,COMBO LIFE,125
2023,diesel,BE,OPEL,CORSA,211
2023,diesel,BE,OPEL,CROSSLAND,36
2023,diesel,BE,OPEL,GRANDLAND,110
2023,diesel,BE,OPEL,INSIGNIA GRAND SPORT,4
2023,diesel,BE,OPEL,INSIGNIA SPORTS TOURER,8
2023,diesel,BE,OPEL,MOKKA,67
2023,diesel,BE,OPEL,VIVARO,8
2023,diesel,BE,OPEL,ZAFIRA LIFE,7
2023,diesel,BE,PEUGEOT,2008,428
2023,diesel,BE,PEUGEOT,208,517
2023,diesel,BE,PEUGEOT,3008,1158
2023,diesel,BE,PEUGEOT,308,1843
2023,diesel,BE,PEUGEOT,5008,1186
2023,diesel,BE,PEUGEOT,508,373
2023,diesel,BE,PEUGEOT,RIFTER,222
2023,diesel,BE,RENAULT,CLIO,241
2023,diesel,BE,RENAULT,ESPACE,60
2023,diesel,BE,RENAULT,KADJAR,3
2023,diesel,BE,RENAULT,KANGOO,418
2023,diesel,BE,RENAULT,KOLEOS,13
2023,diesel,BE,RENAULT,MASTER,3
2023,diesel,BE,RENAULT,MEGANE,380
2023,diesel,BE,RENAULT,TRAFIC,692
2023,diesel,BE,SEAT,SEAT ATECA,47
2023,diesel,BE,SEAT,SEAT LEON,30
2023,diesel,BE,SEAT,SEAT LEON SP,108
2023,diesel,BE,SEAT,TARRACO,42
2023,diesel,BE,SKODA,KAROQ,412
2023,diesel,BE,SKODA,KODIAQ,600
2023,diesel,BE,SKODA,OCTAVIA,1136
2023,diesel,BE,SKODA,OCTAVIA RS,13
2023,diesel,BE,SKODA,SUPERB,381
2023,diesel,BE,SSANGYONG,SSANGYONG KORANDO,17
2023,diesel,BE,SSANGYONG,SSANGYONG REXTON,50
2023,diesel,BE,TOYOTA,PROACE,270
2023,diesel,BE,TOYOTA,PROACE CITY VERSO,177
2023,diesel,BE,TOYOTA,TOYOTA HILUX,1
2023,diesel,BE,TOYOTA,TOYOTA LAND CRUISER (150 SERIES),67
2023,diesel,BE,VOLKSWAGEN,ARTEON,93
2023,diesel,BE,VOLKSWAGEN,CADDY,544
2023,diesel,BE,VOLKSWAGEN,CALIFORNIA,2
2023,diesel,BE,VOLKSWAGEN,CALIFORNIA BEACH,3
2023,diesel,BE,VOLKSWAGEN,GOLF,1129
2023,diesel,BE,VOLKSWAGEN,KOMBI,645
2023,diesel,BE,VOLKSWAGEN,MULTIVAN,304
2023,diesel,BE,VOLKSWAGEN,PASSAT,913
2023,diesel,BE,VOLKSWAGEN,T-ROC,183
2023,diesel,BE,VOLKSWAGEN,TIGUAN,889
2023,diesel,BE,VOLKSWAGEN,TOUAREG,13
2023,diesel,BE,VOLKSWAGEN,TOURAN,278
2023,diesel,BE,VOLKSWAGEN VW,ARTEON,13
2023,diesel,BE,VOLKSWAGEN VW,CADDY,138
2023,diesel,BE,VOLKSWAGEN VW,GOLF,111
2023,diesel,BE,VOLKSWAGEN VW,KOMBI,44
2023,diesel,BE,VOLKSWAGEN VW,MULTIVAN,28
2023,diesel,BE,VOLKSWAGEN VW,PASSAT,146
2023,diesel,BE,VOLKSWAGEN VW,T-ROC,8
2023,diesel,BE,VOLKSWAGEN VW,TIGUAN,100
2023,diesel,BE,VOLKSWAGEN VW,TOUAREG,3
2023,diesel,BE,VOLKSWAGEN VW,TOURAN,66
2023,diesel,BE,VOLVO,V60,150
2023,diesel,BE,VOLVO,V60 CROSS COUNTRY,10
2023,diesel,BE,VOLVO,V90,20
2023,diesel,BE,VOLVO,V90 CROSS COUNTRY,13
2023,diesel,BE,VOLVO,XC60,360
2023,diesel,BE,VOLVO,XC90,78
2023,diesel,BG,ALFA ROMEO,TONALE,2
2023,diesel,BG,AUDI,A 6 AVANT,2
2023,diesel,BG,AUDI,A 8,1
2023,diesel,BG,AUDI,A3 LIMOUSINE,2
2023,diesel,BG,AUDI,A3 SPORTBACK,6
2023,diesel,BG,AUDI,A4 ALLROAD QUATTRO,5
2023,diesel,BG,AUDI,A4 AVANT,1
2023,diesel,BG,AUDI,A4 LIMOUSINE,8
2023,diesel,BG,AUDI,A5 SPORTBACK,14
2023,diesel,BG,AUDI,A6 ALLROAD QUATTRO,10
2023,diesel,BG,AUDI,A6 AVANT,3
2023,diesel,BG,AUDI,A6 LIMOUSINE,17
2023,diesel,BG,AUDI,A8,6
2023,diesel,BG,AUDI,Q2,3
2023,diesel,BG,AUDI,Q3,20
2023,diesel,BG,AUDI,Q3 SPORTBACK,36
2023,diesel,BG,AUDI,Q5,81
2023,diesel,BG,AUDI,Q5 SPORTBACK,93
2023,diesel,BG,AUDI,Q7,136
2023,diesel,BG,AUDI,Q8,107
2023,diesel,BG,AUDI,S6 LIMOUSINE,5
2023,diesel,BG,AUDI,S7 SPORTBACK,2
2023,diesel,BG,AUDI,SQ5,1
2023,diesel,BG,AUDI,SQ5 SPORTBACK,5
2023,diesel,BG,BMW,118D,1
2023,diesel,BG,BMW,120D XDRIVE,1
2023,diesel,BG,BMW,218D,1
2023,diesel,BG,BMW,218D ACTIVE TOURER,8
2023,diesel,BG,BMW,220D XDRIVE,2
2023,diesel,BG,BMW,223D XDRIVE ACTIVE TOURER,2
2023,diesel,BG,BMW,318 D,1
2023,diesel,BG,BMW,318D,1
2023,diesel,BG,BMW,320 D,1
2023,diesel,BG,BMW,320 D X DRIVE,7
2023,diesel,BG,BMW,320D XDRIVE,67
2023,diesel,BG,BMW,330D XDRIVE,4
2023,diesel,BG,BMW,420D,2
2023,diesel,BG,BMW,420D XDRIVE,98
2023,diesel,BG,BMW,430 D X DRIVE,1
2023,diesel,BG,BMW,430D XDRIVE,1
2023,diesel,BG,BMW,520D,1
2023,diesel,BG,BMW,520D XDRIVE,12
2023,diesel,BG,BMW,530D XDRIVE,18
2023,diesel,BG,BMW,540D XDRIVE,4
2023,diesel,BG,BMW,630D XDRIVE,1
2023,diesel,BG,BMW,640D XDRIVE,1
2023,diesel,BG,BMW,740 D X DRIVE,3
2023,diesel,BG,BMW,740D XDRIVE,55
2023,diesel,BG,BMW,840D XDRIVE,2
2023,diesel,BG,BMW,M340D XDRIVE,2
2023,diesel,BG,BMW,X 3 X DRIVE 30 D,15
2023,diesel,BG,BMW,X 4 X DRIVE 30 D,7
2023,diesel,BG,BMW,X 5 X DRIVE 30D,3
2023,diesel,BG,BMW,X1 SDRIVE18D,21
2023,diesel,BG,BMW,X1 XDRIVE20D,19
2023,diesel,BG,BMW,X1 XDRIVE23D,23
2023,diesel,BG,BMW,X2 XDRIVE18D,1
2023,diesel,BG,BMW,X2 XDRIVE20D,11
2023,diesel,BG,BMW,X3 M40D,7
2023,diesel,BG,BMW,X3 XDRIVE 20D,5
2023,diesel,BG,BMW,X3 XDRIVE20D,32
2023,diesel,BG,BMW,X3 XDRIVE30D,17
2023,diesel,BG,BMW,X4 M40D,6
2023,diesel,BG,BMW,X4 XDRIVE20D,21
2023,diesel,BG,BMW,X4 XDRIVE30D,8
2023,diesel,BG,BMW,X5 XDRIVE30D,72
2023,diesel,BG,BMW,X5 XDRIVE40D,23
2023,diesel,BG,BMW,X6 XDRIVE 30D M SPORT,13
2023,diesel,BG,BMW,X6 XDRIVE30D,9
2023,diesel,BG,BMW,X6 XDRIVE30D M SPORT,1
2023,diesel,BG,BMW,X6 XDRIVE40D,7
2023,diesel,BG,BMW,X6 XDRIVE40D M SPORT,4
2023,diesel,BG,BMW,X7 XDRIVE40D,134
2023,diesel,BG,CITROEN,BERLINGO,2
2023,diesel,BG,CITROEN,C 3,1
2023,diesel,BG,CITROEN,C 3 AIRCROSS,11
2023,diesel,BG,CITROEN,C 5 AIRCROSS,37
2023,diesel,BG,CITROEN,C4,26
2023,diesel,BG,CITROEN,C4 X,15
2023,diesel,BG,CUPRA,FORMENTOR,1
2023,diesel,BG,DACIA,DUSTER,374
2023,diesel,BG,DS,DS4,10
2023,diesel,BG,DS,DS7,10
2023,diesel,BG,ETRUSCO,T7300 SB,1
2023,diesel,BG,FIAT,TIPO,2
2023,diesel,BG,FORD,FOCUS,7
2023,diesel,BG,FORD,KUGA,73
2023,diesel,BG,FORD,MONDEO,16
2023,diesel,BG,FORD,PUMA,8
2023,diesel,BG,FORD,TOURNEO CONNECT,39
2023,diesel,BG,FORD,TOURNEO CUSTOM,26
2023,diesel,BG,FORD,TRANSIT,18
2023,diesel,BG,FORD,TRANSIT CUSTOM,115
2023,diesel,BG,HYUNDAI,GV80 GENESIS GV80,1
2023,diesel,BG,HYUNDAI,SANTA FE,62
2023,diesel,BG,HYUNDAI,STARIA,14
2023,diesel,BG,HYUNDAI,STARIA PREMIUM,24
2023,diesel,BG,HYUNDAI,TUCSON IX35,4
2023,diesel,BG,INEOS,GRENADIER,2
2023,diesel,BG,JAGUAR,E PACE,4
2023,diesel,BG,JAGUAR,F PACE,4
2023,diesel,BG,JAGUAR,XE,1
2023,diesel,BG,KIA,CEED,35
2023,diesel,BG,KIA,SORENTO,40
2023,diesel,BG,KIA,SPORTAGE,48
2023,diesel,BG,KIA,XCEED,8
2023,diesel,BG,LAND ROVER,DEFENDER,19
2023,diesel,BG,LAND ROVER,DISCOVERY,4
2023,diesel,BG,LAND ROVER,DISCOVERY SPORT,3
